"year","player","team","age","gp","w","l","min","pct_pts_2pt","pct_pts_mr","pct_pts_3pt","pct_pts_fstbrk","pct_pts_ft","pct_pts_off_tos","pct_pts_inthept","pct_2ptgfm_asstd","pct_2ptgfm_unasstd","pct_3ptgfm_asstd","pct_3ptgfm_unasstd","pct_fgm_asstd","pct_fgm_unasstd","total_min","player_win_ratio","shot_assisted_ratio"
"2019","Joe Ingles","UTA",31,82,50,32,31.3,34.2,2.8,57,8.7,8.8,15,31.4,38.8,61.2,82.5,17.5,61.8,38.2,2566.6,0.609756097560976,1.62
"2019","Joel Embiid","PHI",25,64,43,21,33.7,56.9,9.4,13.5,5.6,29.6,12,47.5,48.7,51.3,92.4,7.6,54.7,45.3,2156.8,0.671875,1.21
"2019","John Collins","ATL",21,61,24,37,30,69,2.5,13.9,9.9,17.1,14.1,66.5,72.7,27.3,100,0,75.9,24.1,1830,0.39344262295082,3.15
"2019","John Wall","WAS",28,32,11,21,34.5,58.5,13.3,23.1,14.9,18.4,17.3,45.2,11.3,88.7,78.4,21.6,25.3,74.7,1104,0.34375,0.34
"2019","Jonas Jerebko","GSW",32,73,52,21,16.7,41,8.7,45.1,17.2,13.9,17.6,32.2,76.6,23.4,100,0,86.5,13.5,1219.1,0.712328767123288,6.41
"2019","Jonas Valanciunas","MEM",27,49,31,18,22.3,75.2,6,5.5,2.8,19.3,11.8,69.2,57.8,42.2,100,0,59.8,40.2,1092.7,0.63265306122449,1.49
"2019","Jonathan Isaac","ORL",21,75,37,38,26.6,48.9,10,35.8,12.6,15.3,17.2,38.9,65.3,34.7,98.8,1.2,76.3,23.7,1995,0.493333333333333,3.22
"2019","Jonathon Simmons","PHI",29,56,25,31,19,57.4,11.5,23,12.8,19.7,18.6,45.9,40,60,71.4,28.6,46.6,53.4,1064,0.446428571428571,0.87
"2019","Jordan Clarkson","CLE",27,81,18,63,27.3,56.5,16.6,31.7,9.8,11.9,15.7,39.9,26.5,73.5,78.5,21.5,40.6,59.4,2211.3,0.222222222222222,0.68
"2019","Josh Hart","LAL",24,67,31,36,25.6,37,2.3,52.6,29.5,10.5,22.5,34.7,72.2,27.8,92.4,7.6,82,18,1715.2,0.462686567164179,4.56
"2019","Josh Jackson","PHX",22,79,19,60,25.2,60.2,11,24.1,15.7,15.7,15.6,49.2,47.8,52.2,89,11,56.5,43.5,1990.8,0.240506329113924,1.3
"2019","Josh Okogie","MIN",20,74,32,42,23.7,47.7,8.4,31.6,20.9,20.7,21.1,39.3,65.4,34.6,95,5,74.5,25.5,1753.8,0.432432432432432,2.92
"2019","Josh Richardson","MIA",25,73,35,38,34.8,42.8,13.1,40.7,9.9,16.5,15.4,29.8,43.6,56.4,87.8,12.2,60.8,39.2,2540.4,0.479452054794521,1.55
"2019","Jrue Holiday","NOP",28,67,30,37,35.8,60.4,7.7,24.9,12.3,14.6,13.7,52.7,30.5,69.5,59.3,40.7,36.7,63.3,2398.6,0.447761194029851,0.58
"2019","Juancho Hernangomez","DEN",23,70,44,26,19.4,35.3,2.5,48.5,11.3,16.2,12.7,32.8,72.2,27.8,98.5,1.5,84.8,15.2,1358,0.628571428571429,5.58
"2019","Julius Randle","NOP",24,73,31,42,30.6,64.4,2.9,12.8,10.7,22.7,14.4,61.5,49,51,91,9,53.9,46.1,2233.8,0.424657534246575,1.17
"2019","Justin Holiday","MEM",30,82,25,57,31.8,32.2,10.5,56.7,16.9,11.1,18.3,21.7,76.1,23.9,93.2,6.8,85.3,14.7,2607.6,0.304878048780488,5.8
"2019","Justin Jackson","DAL",24,81,36,45,19.9,44.6,7.9,44.8,19.2,10.6,14.9,36.7,77.7,22.3,96.6,3.4,85.3,14.7,1611.9,0.444444444444444,5.8
"2019","Justise Winslow","MIA",23,66,30,36,29.7,54.9,9.4,34.7,11.9,10.4,11.8,45.5,36,64,97.9,2.1,54.3,45.7,1960.2,0.454545454545455,1.19
"2019","Jusuf Nurkic","POR",24,72,45,27,27.4,74.1,8,0.8,3.9,25.1,12.1,66.1,65.7,34.3,100,0,66,34,1972.8,0.625,1.94
"2019","Karl-Anthony Towns","MIN",23,77,34,43,33,57.3,7.9,22.7,2.9,20,15,49.5,58.4,41.6,93,7,65.6,34.4,2541,0.441558441558442,1.91
"2019","Kawhi Leonard","TOR",27,60,41,19,34,56.1,19,21.1,14.7,22.8,15.9,37.1,28.3,71.7,67,33,36.1,63.9,2040,0.683333333333333,0.56
"2019","Kelly Olynyk","MIA",28,79,39,40,22.9,37.6,3.8,43.1,6.7,19.3,14.5,33.8,69.6,30.4,98.2,1.8,82,18,1809.1,0.493670886075949,4.56
"2019","Kelly Oubre Jr.","PHX",23,69,21,48,28,51,5,30.9,18.6,18.1,19.1,46,55.8,44.2,87,13,64.8,35.2,1932,0.304347826086957,1.84
"2019","Kemba Walker","CHA",29,82,39,43,34.9,44.8,12.1,37.1,11.2,18.1,12.8,32.7,20,80,43.8,56.2,28.5,71.5,2861.8,0.475609756097561,0.4
"2019","Kenrich Williams","NOP",24,46,17,29,23.5,39.4,2.2,55.9,23.3,4.7,14.3,37.3,70.9,29.1,92.3,7.7,81.3,18.7,1081,0.369565217391304,4.35
"2019","Kent Bazemore","ATL",29,67,24,43,24.5,46.7,10.5,37,19.6,16.3,22.1,36.2,47.8,52.2,84.4,15.6,60.4,39.6,1641.5,0.358208955223881,1.53
"2019","Kentavious Caldwell-Pope","LAL",26,82,37,45,24.8,37.1,12.6,48.3,23.7,14.6,18.4,24.5,70.7,29.3,94,6,81.5,18.5,2033.6,0.451219512195122,4.41
"2019","Kevin Durant","GSW",30,78,54,24,34.6,57.6,25.1,20.3,17.6,22.1,13.9,32.6,47.1,52.9,56.9,43.1,49,51,2698.8,0.692307692307692,0.96
"2019","Kevin Huerter","ATL",20,75,27,48,27.3,38.2,3.3,56.1,15.7,5.6,18.4,34.9,50.4,49.6,77.2,22.8,63.6,36.4,2047.5,0.36,1.75
"2019","Kevin Knox","NYK",19,75,15,60,28.8,44.2,8.5,38.9,14.6,16.8,14.5,35.7,47.9,52.1,89.6,10.4,63.3,36.7,2160,0.2,1.72
"2019","Kevon Looney","GSW",23,80,56,24,18.5,86.4,9.2,0.6,6.6,13,10.4,77.2,70.4,29.6,100,0,70.5,29.5,1480,0.7,2.39
"2019","Khris Middleton","MIL",27,77,56,21,31.1,46.5,15.4,38.2,12.1,15.4,11.9,31.1,32.7,67.3,60.3,39.7,42.5,57.5,2394.7,0.727272727272727,0.74
"2019","Klay Thompson","GSW",29,78,55,23,34,49.3,24.2,43,16.4,7.7,13.2,25.1,74.6,25.4,91.7,8.3,80.9,19.1,2652,0.705128205128205,4.24
"2019","Kris Dunn","CHI",25,46,14,32,30.2,69.7,17.3,19.7,13.1,10.6,13.7,52.4,17.7,82.3,64.7,35.3,25.1,74.9,1389.2,0.304347826086957,0.34
"2019","Kyle Anderson","MEM",25,43,19,24,29.8,81.5,9.8,7.8,19.7,10.7,19.4,71.7,53.9,46.1,100,0,56.7,43.3,1281.4,0.441860465116279,1.31
"2019","Kyle Korver","UTA",38,70,39,31,19.1,21,13.7,69,8.5,10,12,7.3,92.1,7.9,99.3,0.7,97,3,1337,0.557142857142857,32.33
"2019","Kyle Kuzma","LAL",23,70,33,37,33.1,56.3,6,29.4,18.4,14.4,13.7,50.3,61.4,38.6,92.2,7.8,69.4,30.6,2317,0.471428571428571,2.27
"2019","Kyle Lowry","TOR",33,65,47,18,34.1,31.7,7.3,50.9,17.4,17.4,14,24.4,29.9,70.1,74.5,25.5,53,47,2216.5,0.723076923076923,1.13
"2019","Kyrie Irving","BOS",27,67,37,30,33,53.9,17.5,32.7,15,13.4,14.1,36.3,26.5,73.5,63.8,36.2,37.3,62.7,2211,0.552238805970149,0.59
"2019","LaMarcus Aldridge","SAS",33,81,48,33,33.2,78.1,29.8,1.7,3.8,20.2,10.5,48.3,58.8,41.2,90,10,59.2,40.8,2689.2,0.592592592592593,1.45
"2019","Lance Stephenson","LAL",28,68,33,35,16.5,45.2,14.3,44.6,13,10.2,12.8,31,32.4,67.6,78.1,21.9,50.5,49.5,1122,0.485294117647059,1.02
"2019","Landry Shamet","LAC",22,79,51,28,22.8,20.2,4.7,69.4,14.7,10.4,15.5,15.5,74,26,94.6,5.4,88.3,11.7,1801.2,0.645569620253165,7.55
"2019","Langston Galloway","DET",27,80,41,39,21.8,27.7,10.1,60.3,10.3,12.1,14,17.6,83.9,16.1,98.5,1.5,92.5,7.5,1744,0.5125,12.33
"2019","Larry Nance Jr.","CLE",26,67,16,51,26.8,68.9,6.1,15.8,8.9,15.3,16.4,62.8,64.8,35.2,97,3,69.1,30.9,1795.6,0.238805970149254,2.24
"2019","Lauri Markkanen","CHI",22,52,16,36,32.3,45.6,7.2,37,8.8,17.5,12.3,38.4,52.7,47.3,97.5,2.5,68.4,31.6,1679.6,0.307692307692308,2.16
"2019","LeBron James","LAL",34,55,28,27,35.2,59.4,10,22.1,19.5,18.5,15.2,49.4,34,66,34.2,65.8,34.1,65.9,1936,0.509090909090909,0.52
"2019","Lonzo Ball","LAL",21,47,25,22,30.3,47.3,4.7,48.4,22.2,4.3,19.1,42.6,42.7,57.3,76,24,56.2,43.8,1424.1,0.531914893617021,1.28
"2019","Lou Williams","LAC",32,75,47,28,26.6,50.6,15.2,21,12.6,28.4,10.3,35.4,22.4,77.6,58.1,41.9,30.2,69.8,1995,0.626666666666667,0.43
"2019","Luka Doncic","DAL",20,72,28,44,32.2,44.3,6.7,33,13.8,22.7,14.1,37.6,19.5,80.5,42.3,57.7,27.1,72.9,2318.4,0.388888888888889,0.37
"2019","Luke Kennard","DET",22,63,30,33,22.8,39.8,17.3,51.9,19.2,8.3,16,22.5,47.5,52.5,88.7,11.3,66.7,33.3,1436.4,0.476190476190476,2
"2019","Malcolm Brogdon","MIL",26,64,49,15,28.6,54.7,3,31.2,15.3,14.1,11.8,51.7,46.7,53.3,83.7,16.3,56.9,43.1,1830.4,0.765625,1.32
"2019","Malik Beasley","DEN",22,81,53,28,23.2,40.6,7.9,53.3,20.3,6.1,18.4,32.7,75.8,24.2,98.2,1.8,86.2,13.8,1879.2,0.654320987654321,6.25
"2019","Malik Monk","CHA",21,73,34,39,17.2,36.1,8.3,50.1,16.5,13.8,16.1,27.9,43.2,56.8,89.9,10.1,65.6,34.4,1255.6,0.465753424657534,1.91
"2019","Marc Gasol","TOR",34,79,39,40,30.8,54.3,17.2,27.7,5.2,17.9,13.9,37.2,71.5,28.5,99,1,78.5,21.5,2433.2,0.493670886075949,3.65
"2019","Marco Belinelli","SAS",33,79,46,33,23,33.3,15.2,53.2,14.2,13.5,10,18.1,77.5,22.5,84.4,15.6,81.1,18.9,1817,0.582278481012658,4.29
"2019","Marcus Morris","BOS",29,75,44,31,27.9,44.2,14.7,41.9,9.3,14,15.6,29.4,52.8,47.2,93.8,6.2,68.7,31.3,2092.5,0.586666666666667,2.19
"2019","Marcus Smart","BOS",25,80,48,32,27.5,31.9,4.2,53.4,11.7,14.7,16,27.7,43.4,56.6,92.1,7.9,69,31,2200,0.6,2.23
"2019","Mario Hezonja","NYK",24,58,12,46,20.8,58.3,11.7,24.7,14.9,17,17.6,46.6,47,53,85.7,14.3,55.5,44.5,1206.4,0.206896551724138,1.25
"2019","Markieff Morris","OKC",29,58,24,34,21.9,49.7,12.1,37.3,4,13,13,37.7,58.1,41.9,98.5,1.5,71.6,28.4,1270.2,0.413793103448276,2.52
"2019","Marvin Bagley III","SAC",20,62,30,32,25.3,70.6,9.8,9.8,12,19.6,15.8,60.9,51.5,48.5,90,10,54.8,45.2,1568.6,0.483870967741935,1.21
"2019","Marvin Williams","CHA",32,75,35,40,28.4,35.7,3.7,55.6,9.7,8.7,15.7,32,76.3,23.7,99.3,0.7,88,12,2130,0.466666666666667,7.33
"2019","Mason Plumlee","DEN",29,82,54,28,21.1,81.6,2.2,0.9,6.3,17.4,9.7,79.4,70.4,29.6,100,0,70.6,29.4,1730.2,0.658536585365854,2.4
"2019","Maurice Harkless","POR",26,60,37,23,23.6,67.8,1.7,21.5,10.9,10.7,22,66.1,67.3,32.7,93.9,6.1,72,28,1416,0.616666666666667,2.57
"2019","Maxi Kleber","DAL",27,71,30,41,21.2,40.4,4.9,47.6,9.9,12,17.7,35.5,72.4,27.6,100,0,84.6,15.4,1505.2,0.422535211267606,5.49
"2019","Meyers Leonard","POR",27,61,35,26,14.4,45.9,3.9,42,6.4,12,7.6,42,81.7,18.3,94,6,86.4,13.6,878.4,0.573770491803279,6.35
"2019","Michael Kidd-Gilchrist","CHA",25,64,29,35,18.4,66.5,10.8,11.2,12.2,22.2,19.4,55.7,66.9,33.1,100,0,70.3,29.7,1177.6,0.453125,2.37
"2019","Mikal Bridges","PHX",22,82,19,63,29.5,40.1,2.9,46.1,21.2,13.9,28.8,37.1,71.5,28.5,96.2,3.8,82.2,17.8,2419,0.231707317073171,4.62
"2019","Mike Conley","MEM",31,70,30,40,33.5,45.3,11.8,31.5,8.9,23.2,16.2,33.6,30.4,69.6,59.4,40.6,39.6,60.4,2345,0.428571428571429,0.66
"2019","Mike Muscala","LAL",27,64,35,29,20.4,24.9,6.7,59.5,14.3,15.6,16,18.3,76.8,23.2,100,0,91,9,1305.6,0.546875,10.11
"2019","Mike Scott","PHI",30,79,44,35,17.7,29.2,7.8,66,15.7,4.8,10.2,21.4,62.7,37.3,98,2,83.9,16.1,1398.3,0.556962025316456,5.21
"2019","Miles Bridges","CHA",21,80,38,42,21.2,57.6,2.7,32.7,10.9,9.7,15.9,54.9,77.3,22.7,95.4,4.6,82.3,17.7,1696,0.475,4.65
"2019","Mitchell Robinson","NYK",21,66,16,50,20.6,83.3,0.4,0,5.2,16.7,15.7,82.9,64.4,35.6,0,0,64.4,35.6,1359.6,0.242424242424242,1.81
"2019","Monte Morris","DEN",23,82,54,28,24,59.2,14.3,33.1,13.4,7.6,15.7,44.9,45.6,54.4,86.2,13.8,56.6,43.4,1968,0.658536585365854,1.3
"2019","Montrezl Harrell","LAC",25,82,48,34,26.3,79.8,1.9,0.7,12,19.5,12.2,77.9,69.6,30.4,100,0,69.8,30.2,2156.6,0.585365853658537,2.31
"2019","Myles Turner","IND",23,74,43,31,28.6,61.8,20.5,23.2,6,15,16.6,41.3,78,22,97.4,2.6,81.8,18.2,2116.4,0.581081081081081,4.49
"2019","Nemanja Bjelica","SAC",31,77,38,39,23.2,48.9,1.9,41.7,14.2,9.4,11.7,47,59.1,40.9,96.1,3.9,72.5,27.5,1786.4,0.493506493506494,2.64
"2019","Nerlens Noel","OKC",25,77,48,29,13.7,85.7,7.9,0,5.3,14.3,15.6,77.8,72.8,27.2,0,0,72.8,27.2,1054.9,0.623376623376623,2.68
"2019","Nicolas Batum","CHA",30,75,35,40,31.4,39.2,9.2,49.8,8,11,14.7,30,54,46,82.8,17.2,67.2,32.8,2355,0.466666666666667,2.05
"2019","Nik Stauskas","CLE",25,68,33,35,14.9,33.1,9,52.6,9.5,14.3,9.5,24.1,50,50,85.7,14.3,68.4,31.6,1013.2,0.485294117647059,2.16
"2019","Nikola Jokic","DEN",24,80,53,27,31.3,66.5,7.7,15.5,3.1,18,10,58.7,48,52,91.6,8.4,53.9,46.1,2504,0.6625,1.17
"2019","Nikola Mirotic","MIL",28,46,24,22,27.1,35,7.2,49.9,13.5,15.1,13.8,27.8,74.6,25.4,91.4,8.6,82.8,17.2,1246.6,0.521739130434783,4.81
"2019","Nikola Vucevic","ORL",28,80,41,39,31.4,74.1,15.1,15.1,2.8,10.8,12.2,59,66.9,33.1,100,0,70.9,29.1,2512,0.5125,2.44
"2019","Noah Vonleh","NYK",23,68,13,55,25.3,56.4,3.5,24.2,4.2,19.4,14.5,52.9,35.4,64.6,97.8,2.2,49.3,50.7,1720.4,0.191176470588235,0.97
"2019","Norman Powell","TOR",26,60,45,15,18.8,48.4,3.1,39.5,15.9,12,16.3,45.3,55.2,44.8,92.6,7.4,68.4,31.6,1128,0.75,2.16
"2019","OG Anunoby","TOR",21,67,46,21,20.2,49.5,3,42.9,16.4,7.7,17.1,46.5,49.1,50.9,98.5,1.5,67.2,32.8,1353.4,0.686567164179104,2.05
"2019","Otto Porter Jr.","CHI",26,56,25,31,30.1,50,19.5,40,13.6,10,12.7,30.5,60.5,39.5,87.5,12.5,69.9,30.1,1685.6,0.446428571428571,2.32
"2019","PJ Tucker","HOU",34,82,53,29,34.2,20.3,1.3,72.9,14.1,6.8,18.6,19,70.5,29.5,100,0,91.3,8.7,2804.4,0.646341463414634,10.49
"2019","Pascal Siakam","TOR",25,80,57,23,31.8,65,3.1,17.5,22.3,17.5,18.5,61.9,49.3,50.7,97.5,2.5,56.6,43.4,2544,0.7125,1.3
"2019","Pat Connaughton","MIL",26,61,43,18,20.7,46.1,2.9,47,12.8,6.9,9.7,43.2,75.3,24.7,93.9,6.1,82.8,17.2,1262.7,0.704918032786885,4.81
"2019","Patrick Beverley","LAC",30,78,48,30,27.4,27.5,1,56.4,14.8,16.1,14.9,26.5,35.4,64.6,87.5,12.5,65.5,34.5,2137.2,0.615384615384615,1.9
"2019","Patrick Patterson","OKC",30,63,40,23,13.7,31.4,5.2,60.3,14.4,8.3,19.2,26.2,72.2,27.8,100,0,87.8,12.2,863.1,0.634920634920635,7.2
"2019","Patty Mills","SAS",30,82,48,34,23.3,30.3,11.1,58.8,14.3,10.9,16.2,19.2,40.7,59.3,75.5,24.5,60.3,39.7,1910.6,0.585365853658537,1.52
"2019","Paul George","OKC",29,77,46,31,36.9,38.4,12,40.6,15.9,21,17.4,26.4,31.1,68.9,67.1,32.9,46,54,2841.3,0.597402597402597,0.85
"2019","Paul Millsap","DEN",34,70,49,21,27.1,59.8,7.7,19.7,7.6,20.5,14.6,52.1,56.4,43.6,100,0,64.3,35.7,1897,0.7,1.8
"2019","Quinn Cook","GSW",26,74,49,25,14.3,48.3,21.6,47.7,18.5,3.9,12.4,26.7,40.7,59.3,81.5,18.5,56.9,43.1,1058.2,0.662162162162162,1.32
"2019","Rajon Rondo","LAL",33,46,19,27,29.8,58.5,7.1,36.1,10.6,5.4,17.9,51.4,16.9,83.1,47.1,52.9,25.7,74.3,1370.8,0.41304347826087,0.35
"2019","Reggie Bullock","LAL",28,63,27,36,29.8,27.3,11.5,62.4,9,10.3,12.2,15.8,79.4,20.6,95.3,4.7,89,11,1877.4,0.428571428571429,8.09
"2019","Reggie Jackson","DET",29,82,41,41,27.9,42.4,11.6,41.4,9,16.2,14,30.8,18.7,81.3,79.3,20.7,42.6,57.4,2287.8,0.5,0.74
"2019","Richaun Holmes","PHX",25,70,16,54,16.9,77.6,0.7,0,7,22.4,17,76.9,77,23,0,0,77,23,1183,0.228571428571429,3.35
"2019","Ricky Rubio","UTA",28,68,40,28,27.9,50,16.4,27.4,10.2,22.6,14.8,33.6,38.9,61.1,87.3,12.7,51.9,48.1,1897.2,0.588235294117647,1.08
"2019","Robert Covington","MIN",28,35,20,15,34.4,30.5,6,54.8,22.8,14.6,21.1,24.5,74.6,25.4,94.1,5.9,85.3,14.7,1204,0.571428571428571,5.8
"2019","Robin Lopez","CHI",31,74,20,54,21.7,84.4,4.5,3,0.9,12.6,7.7,79.8,56.9,43.1,100,0,57.9,42.1,1605.8,0.27027027027027,1.38
"2019","Rodions Kurucs","BKN",21,63,36,27,20.5,53.9,1.9,32.6,12,13.5,15.9,52.1,59,41,91.4,8.6,68.3,31.7,1291.5,0.571428571428571,2.15
"2019","Rodney Hood","POR",26,72,29,43,26.3,51.7,21.4,31.3,8.9,17,13,30.3,40.4,59.6,71.4,28.6,49.3,50.7,1893.6,0.402777777777778,0.97
"2019","Rodney McGruder","LAC",27,66,31,35,23.5,42.5,2.8,47.1,9.9,10.3,12.1,39.8,43,57,93.7,6.3,64.5,35.5,1551,0.46969696969697,1.82
"2019","Rondae Hollis-Jefferson","BKN",24,59,27,32,20.9,72.5,4.6,5.1,11.8,22.4,15.6,67.9,71.2,28.8,100,0,72.5,27.5,1233.1,0.457627118644068,2.64
"2019","Royce O'Neale","UTA",26,82,50,32,20.4,44.6,0.9,47.9,22.3,7.5,20.4,43.7,74.7,25.3,98.5,1.5,84.7,15.3,1672.8,0.609756097560976,5.54
"2019","Rudy Gay","SAS",32,69,42,27,26.7,63.8,23,23.5,7,12.7,15.3,40.8,39.4,60.6,89.2,10.8,49.2,50.8,1842.3,0.608695652173913,0.97
"2019","Rudy Gobert","UTA",26,81,50,31,31.8,74.1,0.2,0,3.3,25.9,14.5,74,73.5,26.5,0,0,73.5,26.5,2575.8,0.617283950617284,2.77
"2019","Russell Westbrook","OKC",30,73,44,29,36,61,13.5,21.3,22.5,17.7,19.7,47.5,17,83,61.3,38.7,25.4,74.6,2628,0.602739726027397,0.34
"2019","Ryan Arcidiacono","CHI",25,81,22,59,24.2,39,6.3,44.7,7.7,16.4,12.9,32.7,26.4,73.6,86.4,13.6,52.4,47.6,1960.2,0.271604938271605,1.1
"2019","Serge Ibaka","TOR",29,74,53,21,27.2,74.6,19.4,13.2,7.6,12.1,11.9,55.2,78.8,21.2,98,2,80.8,19.2,2012.8,0.716216216216216,4.21
"2019","Seth Curry","POR",28,74,49,25,18.9,34.1,16.2,58.3,11.4,7.6,16.2,17.9,45.5,54.5,83.2,16.8,65.6,34.4,1398.6,0.662162162162162,1.91
"2019","Shabazz Napier","BKN",27,56,26,30,17.6,35.2,9.1,43.1,12.1,21.7,10.2,26.1,23.7,76.3,59.2,40.8,39.6,60.4,985.6,0.464285714285714,0.66
"2019","Shai Gilgeous-Alexander","LAC",20,82,48,34,26.5,65.2,16.2,17.2,16.1,17.5,14.7,49,31,69,90.2,9.8,39.9,60.1,2173,0.585365853658537,0.66
"2019","Shaquille Harrison","CHI",25,73,20,53,19.6,67.5,0.8,15.2,19.8,17.3,22.6,66.7,38.8,61.3,87.5,12.5,45.1,54.9,1430.8,0.273972602739726,0.82
"2019","Shaun Livingston","GSW",33,64,45,19,15.1,84.5,21.7,0,13.6,15.5,13.6,62.8,54.1,45.9,0,0,54.1,45.9,966.4,0.703125,1.18
"2019","Shelvin Mack","CHA",29,57,22,35,21.9,54.4,8.4,32.1,10.7,13.5,15.1,46,47,53,54.3,45.7,49.1,50.9,1248.3,0.385964912280702,0.96
"2019","Solomon Hill","NOP",28,44,14,30,20,37.7,3.1,50.3,10.5,12,13.1,34.6,69.4,30.6,100,0,83.8,16.2,880,0.318181818181818,5.17
"2019","Spencer Dinwiddie","BKN",26,68,36,32,28.1,42.3,3.1,32.5,8.6,25.1,13.5,39.2,16.5,83.5,55.6,44.4,29.8,70.2,1910.8,0.529411764705882,0.42
"2019","Stanley Johnson","NOP",23,66,28,38,18.3,48,5.3,41,15,11,15.9,42.7,32.1,67.9,93.5,6.5,54.4,45.6,1207.8,0.424242424242424,1.19
"2019","Stephen Curry","GSW",31,69,52,17,33.8,29.6,9,56.5,16.9,14,14.1,20.5,46.4,53.6,68.9,31.1,59,41,2332.2,0.753623188405797,1.44
"2019","Sterling Brown","MIL",24,58,45,13,17.8,49.5,3.8,42.7,19.6,7.8,18,45.7,67.4,32.6,96.2,3.8,77.9,22.1,1032.4,0.775862068965517,3.52
"2019","Steven Adams","OKC",25,80,47,33,33.4,86.8,2.7,0,9.7,13.2,10.7,84.1,64.2,35.8,0,0,64.2,35.8,2672,0.5875,1.79
"2019","T.J. McConnell","PHI",27,76,46,30,19.3,85.3,29.8,8.7,13.7,6,12.2,55.5,40.3,59.7,100,0,44.1,55.9,1466.8,0.605263157894737,0.79
"2019","T.J. Warren","PHX",25,43,10,33,31.6,57,9.3,29.9,20.5,13.1,22.3,47.7,55,45,89.6,10.4,64,36,1358.8,0.232558139534884,1.78
"2019","Taj Gibson","MIN",33,70,32,38,24.1,77.8,7.7,4.4,9.3,17.8,17.5,70.1,66.9,33.1,100,0,68.1,31.9,1687,0.457142857142857,2.13
"2019","Taurean Prince","ATL",25,55,19,36,28.2,37.5,8.4,49.7,16.4,12.8,13.7,29.1,45.3,54.7,85.4,14.6,64.1,35.9,1551,0.345454545454545,1.79
"2019","Terrance Ferguson","OKC",21,74,44,30,26.1,30.8,3.5,62,22,7.2,18.5,27.3,87.3,12.7,100,0,94.6,5.4,1931.4,0.594594594594595,17.52
"2019","Terrence Ross","ORL",28,81,42,39,26.5,36.5,23.1,53.2,11.1,10.3,11.8,13.4,71.3,28.7,76.5,23.5,73.9,26.1,2146.5,0.518518518518518,2.83
"2019","Terry Rozier","BOS",25,79,47,32,22.7,39.3,6.5,50.4,22.7,10.3,15.7,32.8,36,64,73.9,26.1,53.5,46.5,1793.3,0.594936708860759,1.15
"2019","Thaddeus Young","IND",30,81,47,34,30.7,76.6,2.1,14.9,9.9,8.5,19.8,74.4,55.4,44.6,94.1,5.9,59.8,40.2,2486.7,0.580246913580247,1.49
"2019","Thomas Bryant","WAS",21,72,29,43,20.8,72.8,8.2,13.1,6.9,14.1,11.5,64.6,78.3,21.7,97,3,80.3,19.7,1497.6,0.402777777777778,4.08
"2019","Thon Maker","DET",22,64,44,20,15.2,37.2,2.5,45.5,11.8,17.3,17,34.7,85,15,100,0,91.7,8.3,972.8,0.6875,11.05
"2019","Tim Frazier","MIL",28,59,27,32,19,51,9.7,35.8,16.1,13.2,11.3,41.3,39.2,60.8,81.1,18.9,52.6,47.4,1121,0.457627118644068,1.11
"2019","Tim Hardaway Jr.","DAL",27,65,14,51,31.6,38.8,14.3,41.4,13.6,19.8,15.5,24.5,42.5,57.5,72.8,27.2,55.1,44.9,2054,0.215384615384615,1.23
"2019","Tobias Harris","PHI",26,82,46,36,34.7,55.4,12.3,28.5,11.1,16.2,10.6,43.1,39.3,60.7,80.8,19.2,49.9,50.1,2845.4,0.560975609756098,1
"2019","Tomas Satoransky","WAS",27,80,32,48,27,54.4,6.5,27.1,12,18.5,16.9,48,47.7,52.3,96.9,3.1,59.9,40.1,2160,0.4,1.49
"2019","Tony Parker","CHA",37,56,30,26,17.9,75.5,24.9,7.4,7.7,17.2,11.3,50.6,14.5,85.5,100,0,19.7,80.3,1002.4,0.535714285714286,0.25
"2019","Tony Snell","MIL",27,74,55,19,17.6,36.9,3.6,54.7,17.1,8.3,16,33.3,73.2,26.8,93.8,6.2,83.4,16.6,1302.4,0.743243243243243,5.02
"2019","Torrey Craig","DEN",28,75,50,25,20,46,2.8,42.6,21.6,11.4,19.8,43.3,69.7,30.3,93.4,6.6,78.8,21.3,1500,0.666666666666667,3.7
"2019","Trae Young","ATL",20,81,29,52,30.9,47.6,6.2,30.2,15.9,22.1,12.7,41.4,21.1,78.9,42.3,57.7,27.4,72.6,2502.9,0.358024691358025,0.38
"2019","Trevor Ariza","WAS",33,69,22,47,34,34.5,3.7,50.4,18.2,15.1,19.9,30.8,61.7,38.3,91.7,8.3,76.5,23.5,2346,0.318840579710145,3.26
"2019","Trey Burke","DAL",26,58,16,42,19.4,57.1,19.7,26.6,9.8,16.3,14.3,37.4,13.9,86.1,66.1,33.9,26.3,73.7,1125.2,0.275862068965517,0.36
"2019","Trey Lyles","DEN",23,64,42,22,17.5,57.1,8.1,28,11.4,14.8,15.8,49.1,62.2,37.8,94.1,5.9,70,30,1120,0.65625,2.33
"2019","Tristan Thompson","CLE",28,43,8,35,27.9,85.5,5.1,0,4.5,14.5,13.6,80.4,50.2,49.8,0,0,50.2,49.8,1199.7,0.186046511627907,1.01
"2019","Tyler Johnson","PHX",27,57,26,31,26.8,41,4.5,43.6,10.5,15.3,12.8,36.5,56.7,43.3,95.6,4.4,72.8,27.2,1527.6,0.456140350877193,2.68
"2019","Tyreke Evans","IND",29,69,41,28,20.3,51,8.8,32.7,22.9,16.3,19.8,42.2,30,70,68.8,31.2,41.6,58.4,1400.7,0.594202898550725,0.71
